Time (s),Amplitude
0.0,28056
0.00012501744104925351,84072
0.00025003488209850703,95088
0.00037505232314776057,50552
0.0005000697641970141,-18584
0.0006250872052462675,-78552
0.0007501046462955211,-90520
0.0008751220873447746,-44288
0.0010001395283940281,26096
0.0011251569694432817,82264
0.001250174410492535,91256
0.0013751918515417887,47568
0.0015002092925910423,-22552
0.0016252267336402957,-81208
0.0017502441746895493,-91448
0.0018752616157388026,-45984
0.0020002790567880562,24640
0.0021252964978373096,80864
0.0022503139388865634,91224
0.002375331379935817,46456
0.00250034882098507,-22840
0.002625366262034324,-79728
0.0027503837030835774,-91016
0.0028754011441328308,-44536
0.0030004185851820846,24264
0.003125436026231338,79784
0.0032504534672805913,90880
0.0033754709083298447,47216
0.0035004883493790985,-21720
0.003625505790428352,-78552
0.0037505232314776053,-88832
0.003875540672526859,-43744
0.0040005581135761125,26064
0.004125575554625366,82152
0.004250592995674619,91832
0.004375610436723873,48440
0.004500627877773127,-19232
0.00462564531882238,-75400
0.004750662759871634,-87696
0.004875680200920887,-43992
0.00500069764197014,24560
0.005125715083019394,80144
0.005250732524068648,91144
0.005375749965117901,48352
0.005500767406167155,-18288
0.005625784847216408,-73240
0.0057508022882656615,-86024
0.005875819729314915,-45128
0.006000837170364169,21112
0.0061258546114134225,75152
0.006250872052462676,84408
0.006375889493511929,42792
0.006500906934561183,-22408
0.006625924375610436,-77016
0.006750941816659689,-85248
0.006875959257708944,-41256
0.007000976698758197,23176
0.00712599413980745,76176
0.007251011580856704,84792
0.007376029021905957,42048
0.0075010464629552106,-25400
0.007626063904004465,-79576
0.007751081345053718,-88944
0.00787609878610297,-45904
0.008001116227152225,21904
0.00812613366820148,75680
0.008251151109250732,85488
0.008376168550299986,44936
0.008501185991349238,-19688
0.008626203432398493,-74720
0.008751220873447745,-85168
0.008876238314497,-42016
0.009001255755546254,23792
0.009126273196595506,77488
0.00925129063764476,87832
0.009376308078694013,46760
0.009501325519743267,-19328
0.009626342960792521,-74928
0.009751360401841774,-86384
0.009876377842891028,-42816
0.01000139528394028,25680
0.010126412724989535,79304
0.010251430166038787,89016
0.010376447607088042,46600
0.010501465048137296,-18896
0.010626482489186549,-74152
0.010751499930235803,-84280
0.010876517371285055,-40800
0.01100153481233431,24640
0.011126552253383562,78528
0.011251569694432816,87992
0.01137658713548207,45000
0.011501604576531323,-20488
0.011626622017580577,-75152
0.01175163945862983,-85336
0.011876656899679084,-42000
0.012001674340728338,25480
0.01212669178177759,79368
0.012251709222826845,88824
0.012376726663876098,46584
0.012501744104925352,-19200
0.012626761545974604,-74856
0.012751778987023859,-87200
0.012876796428073113,-44232
0.013001813869122365,22512
0.01312683131017162,76064
0.013251848751220872,86440
0.013376866192270126,46696
0.013501883633319379,-17872
0.013626901074368633,-72824
0.013751918515417887,-82816
0.01387693595646714,-40000
0.014001953397516394,23976
0.014126970838565647,75560
0.0142519882796149,86456
0.014377005720664153,45624
0.014502023161713408,-19344
0.014627040602762662,-73712
0.014752058043811914,-84336
0.014877075484861169,-41272
0.015002092925910421,25120
0.015127110366959675,77672
0.01525212780800893,86320
0.015377145249058182,44616
0.015502162690107436,-20944
0.01562718013115669,-74968
0.01575219757220594,-84600
0.015877215013255196,-39528
0.01600223245430445,26552
0.016127249895353704,78080
0.01625226733640296,87504
0.01637728477745221,45368
0.016502302218501463,-21568
0.016627319659550718,-76952
0.016752337100599972,-86480
0.016877354541649226,-44216
0.017002371982698477,21664
0.01712738942374773,75576
0.017252406864796985,86760
0.01737742430584624,47136
0.01750244174689549,-18704
0.017627459187944745,-73752
0.017752476628994,-84392
0.017877494070043253,-42056
0.018002511511092507,24192
0.018127528952141758,77296
0.018252546393191012,88320
0.018377563834240267,47176
0.01850258127528952,-17680
