Time (s),Amplitude
0.0,22624256
0.00012501744104925351,23533568
0.00025003488209850703,11114496
0.00037505232314776057,-6586368
0.0005000697641970141,-20113408
0.0006250872052462675,-20938752
0.0007501046462955211,-7979008
0.0008751220873447746,9658368
0.0010001395283940281,22528000
0.0011251569694432817,23298048
0.001250174410492535,10309632
0.0013751918515417887,-7768064
0.0015002092925910423,-21749760
0.0016252267336402957,-22433792
0.0017502441746895493,-9385984
0.0018752616157388026,8394752
0.0020002790567880562,21604352
0.0021252964978373096,22409216
0.0022503139388865634,10407936
0.002375331379935817,-6987776
0.00250034882098507,-20803584
0.002625366262034324,-21909504
0.0027503837030835774,-9435136
0.0028754011441328308,7837696
0.0030004185851820846,20977664
0.003125436026231338,21415936
0.0032504534672805913,8914944
0.0033754709083298447,-8265728
0.0035004883493790985,-21434368
0.003625505790428352,-21897216
0.0037505232314776053,-9609216
0.003875540672526859,8026112
0.0040005581135761125,21770240
0.004125575554625366,22816768
0.004250592995674619,10395648
0.004375610436723873,-7168000
0.004500627877773127,-20162560
0.00462564531882238,-20889600
0.004750662759871634,-8638464
0.004875680200920887,8566784
0.00500069764197014,21186560
0.005125715083019394,21958656
0.005250732524068648,10086400
0.005375749965117901,-7075840
0.005500767406167155,-20238336
0.005625784847216408,-20828160
0.0057508022882656615,-8521728
0.005875819729314915,8493056
0.006000837170364169,21256192
0.0061258546114134225,21852160
0.006250872052462676,10221568
0.006375889493511929,-6410240
0.006500906934561183,-19599360
0.006625924375610436,-20705280
0.006750941816659689,-8630272
0.006875959257708944,8081408
0.007000976698758197,20045824
0.00712599413980745,20443136
0.007251011580856704,8429568
0.007376029021905957,-8468480
0.0075010464629552106,-20799488
0.007626063904004465,-21604352
0.007751081345053718,-9074688
0.00787609878610297,8144896
0.008001116227152225,20439040
0.00812613366820148,21217280
0.008251151109250732,9342976
0.008376168550299986,-7380992
0.008501185991349238,-20312064
0.008626203432398493,-21041152
0.008751220873447745,-8925184
0.008876238314497,7727104
0.009001255755546254,20379648
0.009126273196595506,21420032
0.00925129063764476,9799680
0.009376308078694013,-6967296
0.009501325519743267,-19855360
0.009626342960792521,-20088832
0.009751360401841774,-7575552
0.009876377842891028,8867840
0.01000139528394028,21030912
0.010126412724989535,21686272
0.010251430166038787,9988096
0.010376447607088042,-7055360
0.010501465048137296,-20369408
0.010626482489186549,-21030912
0.010751499930235803,-8595456
0.010876517371285055,8372224
0.01100153481233431,20750336
0.011126552253383562,21614592
0.011251569694432816,9775104
0.01137658713548207,-7157760
0.011501604576531323,-19769344
0.011626622017580577,-20860928
0.01175163945862983,-8919040
0.011876656899679084,7657472
0.012001674340728338,19861504
0.01212669178177759,20944896
0.012251709222826845,9715712
0.012376726663876098,-6832128
0.012501744104925352,-19646464
0.012626761545974604,-20224000
0.012751778987023859,-8355840
0.012876796428073113,7696384
0.013001813869122365,19937280
0.01312683131017162,20670464
0.013251848751220872,9445376
