Time (s),Amplitude
0.0,19070976
4.166843587674975e-05,23068672
8.33368717534995e-05,25296896
0.00012500530763024924,26279936
0.000166673743506999,25100288
0.00020834217938374875,22085632
0.0002500106152604985,18087936
0.00029167905113724823,12386304
0.000333347487013998,5767168
0.00037501592289074774,655360
0.0004166843587674975,-6291456
0.00045835279464424725,-12779520
0.000500021230520997,-17760256
0.0005416896663977467,-21495808
0.0005833581022744965,-24182784
0.0006250265381512462,-24969216
0.000666694974027996,-23658496
0.0007083634099047457,-20447232
0.0007500318457814955,-16711680
0.0007917002816582452,-11206656
0.000833368717534995,-5111808
0.0008750371534117447,1310720
0.0009167055892884945,7667712
0.0009583740251652442,13238272
0.001000042461041994,18546688
0.0010417108969187436,22020096
0.0010833793327954934,24510464
0.0011250477686722432,25231360
0.001166716204548993,24248320
0.0012083846404257427,22020096
0.0012500530763024924,17629184
0.0012917215121792422,11927552
0.001333389948055992,6160384
0.0013750583839327417,-131072
0.0014167268198094914,-6422528
0.0014583952556862412,-11993088
0.001500063691562991,-16842752
0.0015417321274397407,-21102592
0.0015834005633164905,-23199744
0.0016250689991932402,-24576000
0.00166673743506999,-22872064
0.0017084058709467397,-20054016
0.0017500743068234895,-16056320
0.0017917427427002392,-10878976
0.001833411178576989,-5111808
0.0018750796144537387,1572864
0.0019167480503304885,7405568
0.0019584164862072382,13500416
0.002000084922083988,18415616
0.0020417533579607378,21626880
0.0020834217938374873,24117248
0.0021250902297142373,25100288
0.002166758665590987,23855104
0.0022084271014677368,21168128
0.0022500955373444863,17235968
0.0022917639732212363,12189696
0.002333432409097986,5701632
0.002375100844974736,-851968
0.0024167692808514853,-6488064
0.0024584377167282353,-12189696
0.002500106152604985,-17301504
0.002541774588481735,-21626880
0.0025834430243584844,-23855104
0.0026251114602352343,-24707072
0.002666779896111984,-23592960
0.0027084483319887334,-20512768
0.0027501167678654834,-17039360
0.002791785203742233,-11796480
0.002833453639618983,-5636096
0.0028751220754957324,851968
0.0029167905113724824,7340032
0.002958458947249232,12124160
0.003000127383125982,17170432
0.0030417958190027314,21299200
0.0030834642548794814,23789568
0.003125132690756231,24772608
0.003166801126632981,23199744
0.0032084695625097305,21561344
0.0032501379983864804,17301504
0.00329180643426323,11730944
0.00333347487013998,5898240
0.0033751433060167295,-524288
0.0034168117418934794,-6291456
0.003458480177770229,-12517376
0.003500148613646979,-17432576
0.0035418170495237285,-21037056
0.0035834854854004785,-23724032
0.003625153921277228,-24182784
0.003666822357153978,-22675456
0.0037084907930307275,-20447232
0.0037501592289074775,-15794176
0.003791827664784227,-10682368
0.003833496100660977,-5046272
0.0038751645365377265,1310720
0.0039168329724144765,7208960
0.003958501408291226,12845056
0.004000169844167976,17629184
0.004041838280044725,21430272
0.0040835067159214755,22937600
0.004125175151798225,23330816
0.004166843587674975,22740992
0.004208512023551724,20185088
0.0042501804594284745,15990784
0.004291848895305224,11075584
0.004333517331181974,5242880
0.004375185767058723,-524288
0.0044168542029354736,-7012352
0.004458522638812223,-12648448
0.004500191074688973,-17235968
0.004541859510565722,-21561344
0.004583527946442473,-23527424
0.004625196382319222,-24444928
0.004666864818195972,-23134208
0.004708533254072721,-19791872
